idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
6289,train,the Mediterranean between Corsica and St,"INCORRECT: extraneous leading ""the"", ""St""→Sthlu | CORRECTED: Mediterranean between Corsica and Sthlu",INCORRECT,True,"extraneous leading ""the"", ""St""→Sthlu",Mediterranean between Corsica and Sthlu
6290,train,"Gaulle , and the rest of the paper was given up","INCORRECT: missing words ""to murders apart for an outcry against a"" | CORRECTED: Gaulle, and the rest of the paper was given up to murders, apart for an outcry against a",INCORRECT,True,"missing words ""to murders apart for an outcry against a""","Gaulle, and the rest of the paper was given up to murders, apart for an outcry against a"
6291,train,"to murders , apart for an outcry against a","INCORRECT: an→au | CORRECTED: to murders, apart for au outcry against a",INCORRECT,True,an→au,"to murders, apart for au outcry against a"
6292,train,and had the air of being written by an,INCORRECT: had→that | CORRECTED: and that the air of being written by an,INCORRECT,True,had→that,and that the air of being written by an
6293,train,proposal to drop radio-active material into,CORRECT,CORRECT,False,,
6294,train,"Monsieur H , for instance , had been clubbed and",CORRECT,CORRECT,False,,
6295,train,"Then again , Monsieur V , owing to family",CORRECT,CORRECT,False,,
6296,train,before the father-in-law telephoned the police .,INCORRECT: father→fathers | CORRECTED: before the fathers-in-law telephoned the police.,INCORRECT,True,father→fathers,before the fathers-in-law telephoned the police.
6297,train,"father-in-law , after muddling up some sheep","INCORRECT: sheep→sleep | CORRECTED: father-in-law, after muddling up some sleep",INCORRECT,True,sheep→sleep,"father-in-law, after muddling up some sleep"
6298,train,They mostly occurred in lonely farm-houses .,CORRECT,CORRECT,False,,
6299,train,while the worse for drink . The family,INCORRECT: drink→driul | CORRECTED: while the worse for driul . The family,INCORRECT,True,drink→driul,while the worse for driul . The family
6300,train,"troubles , had written to the local",CORRECT,CORRECT,False,,
6301,train,group then sat down for a late lunch,CORRECT,CORRECT,False,,
6302,train,"throttled to death by his wife , children and",CORRECT,CORRECT,False,,
6303,train,informing them that he was on the point,CORRECT,CORRECT,False,,
6304,train,"paper and the superintendent of police ,",CORRECT,CORRECT,False,,
6305,train,which again left his household goods,INCORRECT: his→eis | CORRECTED: which again left eis household goods,INCORRECT,True,his→eis,which again left eis household goods
6306,train,that the walls were porous and the,CORRECT,CORRECT,False,,
6307,train,"a few minutes later from a nearby village ,",CORRECT,CORRECT,False,,
6308,train,actually reported in the next issue ) returned,INCORRECT: returned→returning | CORRECTED: actually reported in the next issue) returning,INCORRECT,True,returned→returning,actually reported in the next issue) returning
6309,train,"apologising for the trouble , but explaining",CORRECT,CORRECT,False,,
6310,train,"surrounded by firemen and other officials ,","INCORRECT: firemen→french | CORRECTED: surrounded by french and other officials ,",INCORRECT,True,firemen→french,"surrounded by french and other officials ,"
6311,train,gas had escaped . General relief was,CORRECT,CORRECT,False,,
6312,train,but there was no Monsieur V. He telephoned,INCORRECT: but→And | CORRECTED: And there was no Monsieur V. He telephoned,INCORRECT,True,but→And,And there was no Monsieur V. He telephoned
6313,train,Monsieur V's house was immediately,CORRECT,CORRECT,False,,
6314,train,"expressed , but Monsieur V ( this was",CORRECT,CORRECT,False,,
6315,train,"home and shot himself , leaving a note",CORRECT,CORRECT,False,,
6316,train,an elderly farm labourer out for a shoot,CORRECT,CORRECT,False,,
6317,train,same afternoon .,INCORRECT: same→Sand | CORRECTED: Sand afternoon.,INCORRECT,True,same→Sand,Sand afternoon.
6318,train,"ended well , reported the paper , since the",CORRECT,CORRECT,False,,
6319,train,labourer was able to return to work the,CORRECT,CORRECT,False,,
6320,train,Some grim comic relief was provided by,CORRECT,CORRECT,False,,
6321,train,"labourer in the face . All , however ,",CORRECT,CORRECT,False,,
6322,train,was after this very bird and shot the farm-,CORRECT,CORRECT,False,,
6323,train,pellets were easily removed and the,CORRECT,CORRECT,False,,
6324,train,a blackbird . Unfortunately a sporting taxi-driver,CORRECT,CORRECT,False,,
6325,train,who hid himself in a bush and imitated,CORRECT,CORRECT,False,,
6326,train,the hoe . Rising from the flecked sea are,INCORRECT: flecked→fleched | CORRECTED: the hoe . Rising from the fleched sea are,INCORRECT,True,flecked→fleched,the hoe . Rising from the fleched sea are
6327,train,valley with a sea of vines and olives,CORRECT,CORRECT,False,,
6328,train,and beaches of earth pricked to blood by,CORRECT,CORRECT,False,,
6329,train,"towns , grey , rose-headed mariners clinging","INCORRECT: towns→towus, mariners→mariness | CORRECTED: towus, grey, rose-headed mariness clinging",INCORRECT,True,"towns→towus, mariners→mariness","towus, grey, rose-headed mariness clinging"
6330,train,islands tapering to shipwrecked castles and,CORRECT,CORRECT,False,,
6331,train,You can free-wheel down a quarter of the,INCORRECT: quarter→quaster | CORRECTED: You can free-wheel down a quaster of the,INCORRECT,True,quarter→quaster,You can free-wheel down a quaster of the
6332,train,like limpets to the rock .,CORRECT,CORRECT,False,,
6333,train,We travelled down to Nice on the Lambretta .,CORRECT,CORRECT,False,,
6334,train,way . In the middle of the journey is a,CORRECT,CORRECT,False,,
6335,train,a muffled bell taps the sky . Here we,INCORRECT: we→was | CORRECTED: a muffled bell taps the sky. Here was,INCORRECT,True,we→was,a muffled bell taps the sky. Here was
6336,train,heat and cold like the hands of,CORRECT,CORRECT,False,,
6337,train,"early smells , the dark bosoms of",CORRECT,CORRECT,False,,
6338,train,"friends or strangers , and a flurry of","INCORRECT: or→of | CORRECTED: friends of strangers, and a flurry of",INCORRECT,True,or→of,"friends of strangers, and a flurry of"
6339,train,beech and the thin pine fingers,INCORRECT: pine→pike | CORRECTED: beech and the thin pike fingers,INCORRECT,True,pine→pike,beech and the thin pike fingers
6340,train,kissed by the sun .,INCORRECT: the→thu | CORRECTED: kissed by thu sun.,INCORRECT,True,the→thu,kissed by thu sun.
6341,train,"Cagnes , but between are pockets of",CORRECT,CORRECT,False,,
6342,train,stopped . Down below is the village of,INCORRECT: the→to | CORRECTED: stopped. Down below is to village of,INCORRECT,True,the→to,stopped. Down below is to village of
6343,train,"stopped , as in fine weather we always","INCORRECT: ""in→I'm, weather→weathers"" | CORRECTED: ""stopped as I'm fine weathers we always""",INCORRECT,True,"""in→I'm, weather→weathers""","""stopped as I'm fine weathers we always"""
6344,train,There is a curd of morning smoke and,INCORRECT: curd→card | CORRECTED: There is a card of morning smoke and,INCORRECT,True,curd→card,There is a card of morning smoke and
6345,train,"to the old sleeping port . This , and",CORRECT,CORRECT,False,,
6346,train,"prostitutes , edging past grubby grandeur",CORRECT,CORRECT,False,,
6347,train,"sea , blue as a new school exercise",CORRECT,CORRECT,False,,
6348,train,"vulgar , out of time , bitter-sweet with","INCORRECT: with→writer | CORRECTED: vulgar, out of time, bitter-sweet writer",INCORRECT,True,with→writer,"vulgar, out of time, bitter-sweet writer"
6349,train,"book . The same old Nice , creamy ,","INCORRECT: The→Thu | CORRECTED: book . Thu same old Nice , creamy ,",INCORRECT,True,The→Thu,"book . Thu same old Nice , creamy ,"
6350,train,my tongue like spray .,INCORRECT: tongue→tougue | CORRECTED: my tougue like spray,INCORRECT,True,tongue→tougue,my tougue like spray
6351,train,the ghosts of dead monarchs and brilliant,CORRECT,CORRECT,False,,
6352,train,"Then here was Nice , and the old holiday","INCORRECT: here→one | CORRECTED: Then one was Nice, and the old holiday",INCORRECT,True,here→one,"Then one was Nice, and the old holiday"
6353,train,could catch the taste of dead dreams on,INCORRECT: the→to | CORRECTED: could catch to taste of dead dreams on,INCORRECT,True,the→to,could catch to taste of dead dreams on
6354,train,"Paris , were my ruined pavilions , and I","INCORRECT: were→aware | CORRECTED: Paris, aware my ruined pavilions, and I",INCORRECT,True,were→aware,"Paris, aware my ruined pavilions, and I"
6355,train,disaster .,CORRECT,CORRECT,False,,
6356,train,"in our eyes . The sea boiled with waves ,",CORRECT,CORRECT,False,,
6357,train,over the Promenade des Anglais . A huge,CORRECT,CORRECT,False,,
6358,train,have a swim . Amazing bedlam rocked,CORRECT,CORRECT,False,,
6359,train,crowd had collected . There were firemen,CORRECT,CORRECT,False,,
6360,train,"Negresco , and went to the beach to",CORRECT,CORRECT,False,,
6361,train,they galloped to the walls and spumed,INCORRECT: spumed→spunned | CORRECTED: they galloped to the walls and spunned,INCORRECT,True,spumed→spunned,they galloped to the walls and spunned
6362,train,We parked the Lambretta opposite the,CORRECT,CORRECT,False,,
6363,train,eyes of the spectators were hard with,CORRECT,CORRECT,False,,
6364,train,"and policemen and ambulances , and the","INCORRECT: the→He | CORRECTED: and policemen and ambulances, and He",INCORRECT,True,the→He,"and policemen and ambulances, and He"
6365,train,Mediterranean people to whom nothing,CORRECT,CORRECT,False,,
6366,train,"love house , the mad grandmother or the","INCORRECT: house→hour, mad→need, grandmother→grandmothers | CORRECTED: love hour, the need grandmothers or the",INCORRECT,True,"house→hour, mad→need, grandmother→grandmothers","love hour, the need grandmothers or the"
6367,train,They all had that neat look of,CORRECT,CORRECT,False,,
6368,train,"could ever happen , the chosen sane , the","INCORRECT: sane→same | CORRECTED: could ever happen, the chosen same, the",INCORRECT,True,sane→same,"could ever happen, the chosen same, the"
6369,train,the bell would ring for them - the gilded,CORRECT,CORRECT,False,,
6370,train,bloody child at the crossroads .,INCORRECT: child→auld | CORRECTED: bloody auld at the crossroads.,INCORRECT,True,child→auld,bloody auld at the crossroads.
6371,train,"the municipality . Yet , at any time now ,",CORRECT,CORRECT,False,,
6372,train,"uncuckolded , unrobbed , sheltered from",CORRECT,CORRECT,False,,
6373,train,"disease and accident by doctors , God and",CORRECT,CORRECT,False,,
6374,train,The cool evening perfumes stood,CORRECT,CORRECT,False,,
6375,train,crowd and drove back to Vence .,CORRECT,CORRECT,False,,
6376,train,It was growing cold . We left the,INCORRECT: the→there | CORRECTED: It was growing cold. We left there,INCORRECT,True,the→there,It was growing cold. We left there
6377,train,"I had to explain the low , sharp and","INCORRECT: to→he | CORRECTED: I had he explain the low, sharp and",INCORRECT,True,to→he,"I had he explain the low, sharp and"
6378,train,sweet signals in the air . When we,CORRECT,CORRECT,False,,
6379,train,"organs were impaired years ago ) , and",CORRECT,CORRECT,False,,
6380,train,Mart is unable to smell ( her sense,"INCORRECT: ""Mart is→Mart's"" | CORRECTED: ""Mart's unable to smell (her sense""",INCORRECT,True,"""Mart is→Mart's""","""Mart's unable to smell (her sense"""
6381,train,"London sickness ( a sense of guilt ,",CORRECT,CORRECT,False,,
6382,train,got back home we felt exhausted .,CORRECT,CORRECT,False,,
6383,train,mingled with the memory of sandwiches,CORRECT,CORRECT,False,,
6384,train,beckoning at the corners of the roads .,CORRECT,CORRECT,False,,
6385,train,"opposite Pierre's , I read about the Nice",CORRECT,CORRECT,False,,
6386,train,a woman's . It belonged to a Madame,CORRECT,CORRECT,False,,
6387,train,"sun . The next morning , in the square",CORRECT,CORRECT,False,,
6388,train,"neighbourhood , and it transpired that",CORRECT,CORRECT,False,,
6389,train,"Mart had been right , the body had been","INCORRECT: body→bodley | CORRECTED: Mart had been right, the bodley had been",INCORRECT,True,body→bodley,"Mart had been right, the bodley had been"
6390,train,arrangement with the dead lady's sister,CORRECT,CORRECT,False,,
6391,train,N. Enquiries had been made in the,CORRECT,CORRECT,False,,
6392,train,We went straight to bed and slept until,INCORRECT: went straight to → went to | CORRECTED: We went to bed and slept until,INCORRECT,True,went straight to → went to,We went to bed and slept until
6393,train,the turtle-doves drummed up the,CORRECT,CORRECT,False,,
6394,train,Madame N's husband had made an,INCORRECT: an→a | CORRECTED: Madame N's husband had made a,INCORRECT,True,an→a,Madame N's husband had made a
6395,train,beach catastrophe in the Patriote .,INCORRECT: the→Hue | CORRECTED: beach catastrophe in Hue Patriote,INCORRECT,True,the→Hue,beach catastrophe in Hue Patriote
6396,train,"reported her to the police , and then jumped",CORRECT,CORRECT,False,,
6397,train,"The sister , able to swim , had returned",CORRECT,CORRECT,False,,
6398,train,off a cliff near Monte Carlo .,CORRECT,CORRECT,False,,
6399,train,to her brother-in-law ( with whom,INCORRECT: whom→ushered | CORRECTED: to her brother-in-law ( with ushered,INCORRECT,True,whom→ushered,to her brother-in-law ( with ushered
6400,train,"to the shore , but instead of returning","INCORRECT: shore→shone | CORRECTED: to the shone, but instead of returning",INCORRECT,True,shore→shone,"to the shone, but instead of returning"
