idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
5148,train,"there has been much rain and damp , but the",INCORRECT: but→talk | CORRECTED: there has been much rain and damp talk the,INCORRECT,True,but→talk,there has been much rain and damp talk the
5150,train,"than Naples . The journey has been against me , as",INCORRECT: me→way | CORRECTED: than Naples . The journey has been against way as,INCORRECT,True,me→way,than Naples . The journey has been against way as
5151,train,"told Arthur , ' to find this place agree with me better","INCORRECT: '→I | CORRECTED: told Arthur, I to find this place agree with me better",INCORRECT,True,'→I,"told Arthur, I to find this place agree with me better"
5160,train,"November , he was ' suffering as usual ' , but hoped , he","INCORRECT: but→it | CORRECTED: November, he was suffering as usual, it hoped, he",INCORRECT,True,but→it,"November, he was suffering as usual, it hoped, he"
5161,train,"the winter . In late November , he was ' suffering","INCORRECT: was→wigs | CORRECTED: the winter . In late November , he wigs ' suffering",INCORRECT,True,was→wigs,"the winter . In late November , he wigs ' suffering"
5163,train,thought of a fire ... .,INCORRECT: a→q | CORRECTED: Thought of q fire.,INCORRECT,True,a→q,Thought of q fire.
5164,train,this place agree with me better than Naples .,"INCORRECT: agree→agrees, better→betters | CORRECTED: this place agrees with me betters than Naples",INCORRECT,True,"agree→agrees, better→betters",this place agrees with me betters than Naples
5168,train,"The journey has been against me , as there","INCORRECT: as→go | CORRECTED: The journey has been against me, go there",INCORRECT,True,as→go,"The journey has been against me, go there"
5169,train,"as usual ' , but hoped , he told Arthur , ' to find","INCORRECT: find→finish | CORRECTED: as usual, but hoped, he told Arthur, to finish",INCORRECT,True,find→finish,"as usual, but hoped, he told Arthur, to finish"
5170,train,place agree with me better than Naples . The,INCORRECT: place→places | CORRECTED: places agree with me better than Naples . The,INCORRECT,True,place→places,places agree with me better than Naples . The
5176,train,"usual ' , but hoped , he told Arthur , ' to find this","INCORRECT: this→things | CORRECTED: usual , but hoped , he told Arthur , to find things",INCORRECT,True,this→things,"usual , but hoped , he told Arthur , to find things"
5178,train,thought of a fire ... .,INCORRECT: thought→Aught | CORRECTED: Aught of a fire ...,INCORRECT,True,thought→Aught,Aught of a fire ...
5180,train,"When the sailing season was past , he sent Pearl back to","INCORRECT: sailing→of security, was→uses | CORRECTED: When the of security season uses past, he sent Pearl back to",INCORRECT,True,"sailing→of security, was→uses","When the of security season uses past, he sent Pearl back to"
5181,train,"Arthur , ' to find this place agree with me better than Naples .","INCORRECT: ' to → I | CORRECTED: Arthur, I find this place agree with me better than Naples.",INCORRECT,True,' to → I,"Arthur, I find this place agree with me better than Naples."
5184,train,"and damp , but the temperature is high & I have not yet","INCORRECT: missing ""and"" after high, ""I have""→""leave"" | CORRECTED: and damp, but the temperature is high and & leave not yet",INCORRECT,True,"missing ""and"" after high, ""I have""→""leave""","and damp, but the temperature is high and & leave not yet"
5185,train,place agree with me better than Naples . The journey,INCORRECT: Naples→Maples | CORRECTED: place agree with me better than Maples. The journey,INCORRECT,True,Naples→Maples,place agree with me better than Maples. The journey
5187,train,"usual ' , but hoped , he told Arthur , ' to find this","INCORRECT: usual→instead, but→when, Arthur→Crothers | CORRECTED: instead, when hoped, he told Crothers, to find this",INCORRECT,True,"usual→instead, but→when, Arthur→Crothers","instead, when hoped, he told Crothers, to find this"
5195,train,de Chambre that ever was . But he has not,"INCORRECT: ever→ruer, not→math | CORRECTED: de Chambre that ruer was. But he has math",INCORRECT,True,"ever→ruer, not→math",de Chambre that ruer was. But he has math
5198,train,"this letter he heard of the fall of the Whigs , and the","INCORRECT: inserted extra words ""fall of the"", Whigs→Whings | CORRECTED: this letter he heard of the Whings, and the",INCORRECT,True,"inserted extra words ""fall of the"", Whigs→Whings","this letter he heard of the Whings, and the"
5200,train,ever was . But he has not one word,INCORRECT: word→whatever | CORRECTED: ever was. But he has not one whatever,INCORRECT,True,word→whatever,ever was. But he has not one whatever
5203,train,this letter he heard of the fall of,INCORRECT: letter→letters | CORRECTED: this letters he heard of the fall of,INCORRECT,True,letter→letters,this letters he heard of the fall of
5205,train,A pleasant life truly ! ... It so happens,INCORRECT: happens→happems | CORRECTED: A pleasant life truly! ... It so happems,INCORRECT,True,happens→happems,A pleasant life truly! ... It so happems
5210,train,A pleasant life truly ! ... It so happens that I have an,INCORRECT: life→like | CORRECTED: A pleasant like truly! ... It so happens that I have an,INCORRECT,True,life→like,A pleasant like truly! ... It so happens that I have an
5212,train,"of the Whigs , and the temporary assumption of","INCORRECT: Whigs→Whig's | CORRECTED: of the Whig's, and the temporary assumption of",INCORRECT,True,Whigs→Whig's,"of the Whig's, and the temporary assumption of"
5214,train,Italian who is perhaps the best Valet de Chambre that,INCORRECT: Italian→Helien | CORRECTED: Helien who is perhaps the best Valet de Chambre that,INCORRECT,True,Italian→Helien,Helien who is perhaps the best Valet de Chambre that
5218,train,an Italian who is perhaps the best Valet de Chambre that,INCORRECT: perhaps→porhaps | CORRECTED: an Italian who is porhaps the best Valet de Chambre that,INCORRECT,True,perhaps→porhaps,an Italian who is porhaps the best Valet de Chambre that
5219,train,ment by the Duke of Wellington .,INCORRECT: Duke→Dake | CORRECTED: ment by the Dake of Wellington,INCORRECT,True,Duke→Dake,ment by the Dake of Wellington
5222,train,"writing this letter he heard of the fall of the Whigs , and","INCORRECT: letter→letters | CORRECTED: writing this letters he heard of the fall of the Whigs, and",INCORRECT,True,letter→letters,"writing this letters he heard of the fall of the Whigs, and"
5225,train,But he has not one word of English . ' While he was,INCORRECT: has→was | CORRECTED: But he was not one word of English.' While he was,INCORRECT,True,has→was,But he was not one word of English.' While he was
5227,train,who is perhaps the best Valet de Chambre that ever was . But he,INCORRECT: he→the | CORRECTED: who is perhaps the best Valet de Chambre that ever was. But the,INCORRECT,True,he→the,who is perhaps the best Valet de Chambre that ever was. But the
5232,train,he has not one word of English . ' While he was writing this,INCORRECT: he→She | CORRECTED: She has not one word of English. While he was writing this,INCORRECT,True,he→She,She has not one word of English. While he was writing this
5233,train,who is perhaps the best Valet de Chambre that ever was . But,"INCORRECT: who→What, that→What | CORRECTED: What is perhaps the best Valet de Chambre What ever was . But",INCORRECT,True,"who→What, that→What",What is perhaps the best Valet de Chambre What ever was . But
5238,train,the government by the Duke of Wellington .,"INCORRECT: ""by the Duke→by Duke"" | CORRECTED: the government by Duke of Wellington",INCORRECT,True,"""by the Duke→by Duke""",the government by Duke of Wellington
5243,train,government by the Duke of Wellington .,INCORRECT: Duke→Dulce | CORRECTED: government by the Dulce of Wellington,INCORRECT,True,Duke→Dulce,government by the Dulce of Wellington
5244,train,that ever was . But he has not one word of English . ',INCORRECT: one→come | CORRECTED: that ever was But he has not come word of English,INCORRECT,True,one→come,that ever was But he has not come word of English
5250,train,"the Whigs , and the temporary assumption of","INCORRECT: temporary→temporery | CORRECTED: the Whigs , and the temporery assumption of",INCORRECT,True,temporary→temporery,"the Whigs , and the temporery assumption of"
5253,train,Valet de Chambre that ever was . But he,"INCORRECT: Valet→Vglet, that→thght, ever→ewer, was→Wags, But→Bight | CORRECTED: Vglet de Chambre thght ewer Wags Bight he",INCORRECT,True,"Valet→Vglet, that→thght, ever→ewer, was→Wags, But→Bight",Vglet de Chambre thght ewer Wags Bight he
5257,train,an Italian who is perhaps the best Valet de,INCORRECT: Italian→Italiam | CORRECTED: an Italiam who is perhaps the best Valet de,INCORRECT,True,Italian→Italiam,an Italiam who is perhaps the best Valet de
5260,train,Chambre that ever was . But he has not one word,INCORRECT: has→was | CORRECTED: Chambre that ever was. But he was not one word,INCORRECT,True,has→was,Chambre that ever was. But he was not one word
5264,train,While he was writing this letter he heard of the fall of the,INCORRECT: writing→carrying | CORRECTED: While he was carrying this letter he heard of the fall of the,INCORRECT,True,writing→carrying,While he was carrying this letter he heard of the fall of the
5265,train,ever was . But he has not one word of English . ',INCORRECT: ever→even | CORRECTED: even was . But he has not one word of English . ',INCORRECT,True,ever→even,even was . But he has not one word of English . '
5277,train,what may happen ... .,INCORRECT: what→whaf | CORRECTED: whaf may happen ....,INCORRECT,True,what→whaf,whaf may happen ....
5279,train,"a mass of Radicalism , & then God knows","INCORRECT: then→than, knows→mass | CORRECTED: a mass of Radicalism & than God mass",INCORRECT,True,"then→than, knows→mass",a mass of Radicalism & than God mass
5281,train,exasperation of the People will be so great at the,INCORRECT: the→then | CORRECTED: exasperation of the People will be so great at then,INCORRECT,True,the→then,exasperation of the People will be so great at then
5283,train,"mistaken , 1tho' I cannot but fear that the","INCORRECT: 1tho'→altho', the→thou mistaken | CORRECTED: mistaken, altho' I cannot but fear that thou mistaken,",INCORRECT,True,"1tho'→altho', the→thou mistaken","mistaken, altho' I cannot but fear that thou mistaken,"
5284,train,"return of Ultratoryism , that the Commons House",INCORRECT: Ultratoryism→Ultratorysum | CORRECTED: return of Ultratorysum that the Commons House,INCORRECT,True,Ultratoryism→Ultratorysum,return of Ultratorysum that the Commons House
5293,train,"country ! I may be mistaken , 1tho' I cannot","INCORRECT: 1tho'→altho' | CORRECTED: Country! I may be mistaken, altho' I cannot",INCORRECT,True,1tho'→altho',"Country! I may be mistaken, altho' I cannot"
